"Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","ID","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","Table_ID","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes","ABSA","ACAN","ARPR","BLEN","CAAR","CABAR","CACA","CACR","CANO","CAPE","CARA","CARU","CASU","CEOC","CEST","CHAE","CHFA","CHISC","CHOC","COGL","COPU","DEMA","DEPU","DESP","DIFO","DIHO","GERR","GNTH","GOBY","GRUN","HAAL","HAAU","HABI","HAPL","JDAM","LARH","MULL","MUMA","MYMI","MYPH","NOFI","OPMA","OPTA","PAAL","PADE","PALE","PAMA","PARA","PAUM","PORG","PSMA","RAEG","RYMA","SCMA","SEDU","SEFA","SERI","SESU","SPBA","SPHY","SPSP","STCA/STCH","STCH","STHI","STVA/STLE","SYFO","SYIN","SYSP","TAON","TETR","UNK","UPPA","WRAS"
364,"PIPES","2015-12-10","Structural","Winter",0,"AR-364_PIPES_2015-12-10_S",16.0926257668712,16.141,16.046,13.66713278,12.79723325,13.246539461227,0.86989953,0.179253958885389,"PIPES","CONCRETE","Artificial",NA,NA,NA,NA,"",77.71663333,34.24436667,9,20,19,177.1521322,NA,NA,19,177.1521322,11885.61695,2.251063817,"Added to GIS",0,0,0.369599213091661,0,0,0,0,0,0,0,0,0,0,0.0795379730829115,2.63229186682569,0,0,0,0,0,0,0,0,0,0,0.351666111454712,0,0,0,0,0,0,0.0609525359375987,0,0,0,0,0,0.0334225654644802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581908897410476,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58897015938991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111805720692927,0,0,0,0.0107122732885659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2015-09-21","Structural","Fall",0,"AR-364_PODS_2015-09-21_S",26.292,26.292,26.292,13.9084918,12.7148296,13.4214121877003,1.1936622,0.319720185561996,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,2.26154462408774,0,0,0,0,0,0,0,0,0,0,0.209418344374971,0.351342102754674,0,0,0,0,0,0,0,0,0,0.07657345166876,1.04926534026801,0,0,0,0,0,0.182647234718509,0,0,0,0,0,0,0.0988420492730844,0,0,0,0,0,0,0,0,0,0,0.207871976565916,0,0,0,0,0,0,0,0,0,0,0.342227688434567,0,1.20384684,0,0,0.18703523410816,0,0,0,0,0,0,0
364,"PODS","2015-12-10","Structural","Winter",0,"AR-364_PODS_2015-12-10_S",16.141,16.141,16.141,13.54090753,12.34676901,13.0513064871341,1.19413852,0.266423214469071,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03586902811996,0,0,0,0,0,0,0,0,0,0,0.586397378208853,0,0,0,0,0,0,0,0,0,0,0,0,2.32598329686985,0,0,0,0,3.130725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,1.55717773288423,0,0,0,0,0,0,0,0,0,0,0,0.292426771375956,0,0,0,0,0,0,0,0,0,0,0.0143263368841211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,12.2027428689918,0,0,0,0,0,0,0,0,0,0,0,7.10173436347968,0,0,0,0,0,0,0,0,0,0,0.613006919942224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"PODS","2016-05-11","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,46,NA,"",77.7168,34.2439,10,19,20,177.1521322,NA,NA,20,177.1521322,11943.63515,2.262052111,"NOT in GIS",0,0,4.43574762842472,0,0,0,0,0,0,0,0,0,0,0,4.61768859529902,0,0,0,0,0,0,0,0,0,0,0.17564289471774,0,0,0,0,0,0.253552475020134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-09-21","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477544562804038,0,0,0,0,0,0,0,0,0,0.00521708735292447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175171832259595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-09-21","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380013270000125,0,0,0,0,0,0,0,0,0,0,0.025918029375216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775523,0,0,0,0,0,0,0,0.00040346829288472,0,0
364,"TUGBOAT","2015-09-21","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-09-21","Structural","Fall",0,"AR-364_TUGBOAT_2015-09-21_S",26.3891301775148,26.39,26.292,16.36345388,14.95326944,15.8349411205325,1.41018444,0.321099440440929,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0.0199335666421075,0,0,0,0,0,0,0,0,0,0,1.29376228225587,0,0.463258174461621,0,0,0,0,0,0,0,0,1.21511864883518,0,0,0,0,0,1.87404099290253,0.0662281718422799,0,0,0,0.251106553040131,0,0.246125378597545,0,0,0.0269574419713133,0.106928845688268,0,0,0,0,0,0.14546025175329,0,0,0,0,0,0,0,0,0.126318276009643,0,0,0,0,0.09891875,0,0.0302187647960321,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-12-10","Radiating","Winter",1,"AR-364_TUGBOAT_2015-12-10_R_T1",16.141,16.141,16.141,13.6406629,13.1861159,13.4031899436134,0.454547,0.109126093924943,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0.952904473022624,0,0,0,0,0,0,0,0,0.178610734270128,0,0,0,0,0,0,0,0,6.89277363597069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-12-10","Radiating","Winter",2,"AR-364_TUGBOAT_2015-12-10_R_T2",16.141,16.141,16.141,13.52852316,13.16488556,13.3500134149074,0.363637600000001,0.0732082677333498,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-12-10","Radiating","Winter",3,"AR-364_TUGBOAT_2015-12-10_R_T3",16.1417868852459,16.237,16.141,13.59207809,12.94958815,13.3273809856557,0.642489939999999,0.102398675860021,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2015-12-10","Structural","Winter",0,"AR-364_TUGBOAT_2015-12-10_S",16.141,16.141,16.141,13.88943893,11.05709396,12.0804390249801,2.83234497,0.591726301605787,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0.00149214013259646,0,0,0,0,0,0,0,0,0,0,1.62438815766338,0,0,0,0,0,0,0,0,99.5341712389184,0,0.643496768832753,0,0,0,0,0,0,0.0685764665983068,0,0,0,0,0,0,0,0,0,0.428271760952443,0,0,0,0,0,0,0,0,0,0,0,0,2.02492742509895,0,0.0690350748958504,0,0,0,0,0,0,0.0127356869275159,0,0,0,0,0,0,0,0
364,"TUGBOAT","2016-03-09","Radiating","Spring",1,"AR-364_TUGBOAT_2016-03-09_R_T1",12.883,12.883,12.883,12.8678,12.4805,12.6615712871287,0.387300000000002,0.0854893342313925,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2016-03-09","Radiating","Spring",2,"AR-364_TUGBOAT_2016-03-09_R_T2",12.883,12.883,12.883,12.8044,12.2939,12.6094406779661,0.510499999999999,0.101326094745922,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2016-03-09","Radiating","Spring",3,"AR-364_TUGBOAT_2016-03-09_R_T3",12.883,12.883,12.883,12.7164,12.4805,12.6214745098039,0.235900000000001,0.0490355694021086,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"TUGBOAT","2016-03-09","Structural","Spring",0,"AR-364_TUGBOAT_2016-03-09_S",12.98,12.98,12.98,13.4878,10.9773,12.5270680722892,2.5105,0.765565520346979,"SHIP","METAL","Artificial",1994,22,48,1177.1947,"65 FT Tug ""CAPTAIN JERRY""",77.7138,34.24755,7,17,16,468.4185554,NA,NA,16,468.4185554,11867.00152,2.247538166,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34333885971986,0,0,0,0,0,0,0,0,0,0,0.467613474773582,0,0,0,0,0,0,0.0776003576072956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529724587193793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"BARGE","2015-09-09","Radiating","Fall",1,"AR-370_BARGE_2015-09-09_R_T1",27.6664887218045,27.764,27.665,14.8864,14.6011,14.7710954887218,0.285299999999999,0.0599622518436461,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372445601784701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224400835679389,0,0,0,0,0,0,0,0,0,0,0.7296,1.18728271175686,0,0,0,0,0,0,0,0,0,0,0,0,0.00937498882887146,0,0,0,0,0.4630528,0,0.000492882570337364,0.547106483473658,0,0,0,0,0,0,0
370,"BARGE","2015-09-09","Radiating","Fall",2,"AR-370_BARGE_2015-09-09_R_T2",27.665,27.665,27.665,15.1079,14.5768,14.8335567251462,0.5311,0.110474795628742,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,6.87938290227764,0,0,0,0,0,0,0,0,0,0,0,0.16699652554798,0,0,0,0,0,0,0,0,0,0,0.117832840287182,0,0,0,0,0,1.41154443234902,0.113404564130633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571287005737126,0,0,0,0,0,0,0,0,0,0,0,0.17955448875,0,0,0.863838820460252,0,0,0,0,0,0,0
370,"BARGE","2015-09-09","Radiating","Fall",3,"AR-370_BARGE_2015-09-09_R_T3",27.665,27.665,27.665,14.8833,14.6132,14.7375229813665,0.270099999999999,0.0593207312501785,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378588225,0,0,0,0,0,0,0,0,0,0
370,"BARGE","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1973,43,49,3724.8652,"90 FT Barge",77.75883333,34.17503333,16,18,21,762.9210139,7,4233.142248,21,762.9210139,13703.20373,2.595303737,"CR+BW",0,0,0,0.00149214013259646,0,0,0,0,0,0,0,0,0,0,0.86622388045211,0,0,0,0,0,0,0,0,0,0,2.87453098039304,0,0,0,0,0,9.35201189320571,0.91120145253086,0,0,0,0,0,0,0,0,0.00926533490242873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141819692354295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231696026194768,0,0,0,0,0,0,0,0,0,0,0,0.0149439590399714,0,0,0,0,0,0.154839591911455,0.0038655876847753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010802773730777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080693658576944,0,0
370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309677093387342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03907008,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-09-03","Radiating","Fall",3,"AR-370_LIBERTYSHIP_2015-09-03_R_T3",27.665,27.665,27.665,15.1595,14.9623,15.0620752136752,0.197199999999999,0.0438800773778571,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114975099388986,0,0,0,0,0,0,0,0,0,0,0.0154838546693671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11305,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-09-03","Structural","Fall",0,"AR-370_LIBERTYSHIP_2015-09-03_S",27.665,27.665,27.665,15.4367,12.2115,14.5343378486056,3.2252,0.590599544769341,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,1.09367090183565,0,0,0.207474615760517,0,0,0.946805199825286,0,0,0.124400623575518,0,0,0,0,0,0,0,0,0.0139567451387209,0,1.63320074585182,0,0,0.000224832428558528,0,0,0.49526805010614,0.29978120836928,0.114521893229712,0,0,0,0,0.19478171282572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632398172762618,0,0,0,0.0109152119123244,0,0,0,0,0.13835059,0,0.00223571149344856,0.0695400465172641,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",1,"AR-370_LIBERTYSHIP_2015-12-09_R_T1",16.427,16.427,16.427,15.2417,14.6,15.0182905982906,0.6417,0.118502696741398,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244515966405983,0,0,0,0,0,0,0,0,0,0,0.0141226391663242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324690339825461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",2,"AR-370_LIBERTYSHIP_2015-12-09_R_T2",16.427,16.427,16.427,15.1328,14.7635,14.9382893939394,0.369299999999999,0.0839388029146496,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149956965308748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206334913211484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-12-09","Radiating","Winter",3,"AR-370_LIBERTYSHIP_2015-12-09_R_T3",16.427,16.427,16.427,15.09643813,14.6938102,14.894798596748,0.40262793,0.0787405447224551,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449870895926244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120279032018748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14033979105495e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2015-12-09","Structural","Winter",0,"AR-370_LIBERTYSHIP_2015-12-09_S",16.427,16.427,16.427,14.92258071,6.849948455,9.10643505758242,8.072632255,2.75596148831313,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0.135259717794241,0,0,0,0,0,0,0,0,0,0.880048635843764,0,2.80745552206081,0,0,0,0,0,0,0,0,0,0,1.73235279488184,0,0.000770170377359923,0,0,0,0,0.315185424289855,0,0,0,0,0,4.8210012092852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564806708619079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",1,"AR-370_LIBERTYSHIP_2016-03-10_R_T1",13.558,13.558,13.558,14.4517,14.0006,14.2036020618557,0.4511,0.0919504871060388,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",2,"AR-370_LIBERTYSHIP_2016-03-10_R_T2",13.558,13.558,13.558,14.3911,14.0006,14.1922691588785,0.390499999999999,0.0843652217659946,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"LIBERTYSHIP","2016-03-10","Radiating","Spring",3,"AR-370_LIBERTYSHIP_2016-03-10_R_T3",13.558,13.558,13.558,14.2519,13.8462,14.0004824,0.4057,0.0903894763215133,"SHIP","METAL","Artificial",1974,42,51,28644.423,"440 FT Liberty Ship ""ALEXANDER RAMSEY""",77.75188333,34.17523333,13,6,29,147.853515,7,2267.859576,29,147.853515,15784.41584,2.989472697,"Added to GIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
