"abund","biom","S","shan","simp","simp_inv","J","Site","Subsite","Date","Transect_Type","Sampling_Period","Transect_Number","ID","Temp_avg","Temp_max","Temp_min","max_dep","min_dep","avg_dep","ver_rel_m","DRR","Structure_Type","Structure_Material","Reef_Type","Deployment_Year","Time_Since_Deployment_yrs","Depth_ft","DMF_Area_sqft","DMF_Notes","Longitude_DD","Latitude_DD","Table_ID","GIS_FID","NEAR_FID","Distance_to_HB","NR_FID","Distance_to_NR","AR_FID","Distance_to_AR","Distance_To_Nearest_Land_ft","Distance_To_Nearest_Land_miles","Notes"
0,0,0,0,1,Inf,0,370,"NR1","2016-03-10","Radiating","Spring",1,"AR-370_NR1_2016-03-10_R_T1",13.558,13.558,13.558,15.47436539,15.22021373,15.3626810323077,0.254151660000002,0.0839301764616788,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
0,0,0,0,1,Inf,0,370,"NR1","2016-03-10","Radiating","Spring",2,"AR-370_NR1_2016-03-10_R_T2",13.558,13.558,13.558,15.4744,14.5818,15.2562086531163,0.8926,0.157551597388628,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
3.47398070628021,0.916021405288164,2,0.675780890956757,0.482734474949808,1.9332430861364,0.974945740110839,370,"NR1","2016-03-10","Structural","Spring",0,"AR-370_NR1_2016-03-10_S",13.5569398907104,13.558,13.461,15.00056138,14.51151508,14.8328518895628,0.4890463,0.0845279591071249,"NATURAL_REEF","ROCK","Natural",NA,NA,48,NA,"",77.74545,34.17843333,11,7,8,622.0520877,NA,NA,6,2267.859576,17654.70513,3.343694153,"Added to GIS, ""NR149"""
6.01763423974891,2.4497542210399,5,1.59755160308707,0.795254899907371,4.88412176676065,0.992614620759709,370,"NR2","2015-09-09","Radiating","Fall",1,"AR-370_NR2_2015-09-09_R_T1",27.665,27.665,27.665,15.5024,14.8773,15.2590649681529,0.6251,0.151710253471849,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
2.37841423000544,0.976960260861445,2,0.693147180559945,0.5,2,1,370,"NR2","2015-09-09","Radiating","Fall",2,"AR-370_NR2_2015-09-09_R_T2",27.665,27.665,27.665,15.5296,14.8166,15.2152167701863,0.713000000000001,0.165037058049103,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
8.54488018972441,4.62253406862316,5,1.5870833073899,0.79119010885247,4.78904516689525,0.986110302937755,370,"NR2","2015-09-09","Radiating","Fall",3,"AR-370_NR2_2015-09-09_R_T3",27.665,27.665,27.665,14.9956,14.343,14.6645094674556,0.6526,0.190217837918043,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
23.6433138793625,11.5359048742237,15,2.64533225315798,0.924127683720641,13.1800378456622,0.97684018268247,370,"NR2","2015-09-09","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
1.31607401295249,0.642505029511174,1,0,0,1,NA,370,"NR2","2016-03-11","Radiating","Spring",1,"AR-370_NR2_2016-03-11_R_T1",13.942,13.942,13.942,15.2988,14.4272,14.7153930434783,0.871600000000001,0.123481569561444,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
0,0,0,0,1,Inf,0,370,"NR2","2016-03-11","Radiating","Spring",2,"AR-370_NR2_2016-03-11_R_T2",13.942,13.942,13.942,14.9024,14.512,14.7277495652174,0.3904,0.071408285398079,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
0,0,0,0,1,Inf,0,370,"NR2","2016-03-11","Radiating","Spring",3,"AR-370_NR2_2016-03-11_R_T3",13.942,13.942,13.942,14.8358,14.506,14.6505875,0.329800000000001,0.0666380056125393,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
1.96798967126543,1.20706407042872,1,0,0,1,NA,370,"NR2","2016-03-11","Structural","Spring",0,"AR-370_NR2_2016-03-11_S",13.942,13.942,13.942,15.38277553,14.62998309,14.9112893354167,0.75279244,0.22784136056842,"NATURAL_REEF","ROCK","Natural",NA,NA,50,NA,"",77.74458333,34.17688333,12,8,7,622.0520877,NA,NA,6,2288.350833,17939.27321,3.397589623,"Added to GIS"
3.8612097182042,1.20627638920937,3,1.05153212532072,0.633501681789367,2.72852548105086,0.957145788525211,370,"PIPES","2015-09-03","Radiating","Fall",1,"AR-370_PIPES_2015-09-03_R_T1",27.567,27.567,27.567,16.0446,15.7382,15.8818645614035,0.306399999999998,0.0549582111433594,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
0,0,0,0,1,Inf,0,370,"PIPES","2015-09-03","Radiating","Fall",2,"AR-370_PIPES_2015-09-03_R_T2",27.567,27.567,27.567,15.9839,15.6473,15.7858768976898,0.336600000000001,0.0633350189869624,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
0,0,0,0,1,Inf,0,370,"PIPES","2015-09-03","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
10.9239396579093,4.40172473337454,6,1.72341599021261,0.808360125482311,5.21812072000547,0.961856778105996,370,"PIPES","2015-09-03","Structural","Fall",0,"AR-370_PIPES_2015-09-03_S",27.567,27.567,27.567,15.9968,15.1505,15.6545651982379,0.846300000000001,0.195682753626026,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
1.31607401295249,0.531098591074734,1,0,0,1,NA,370,"PIPES","2015-12-08","Radiating","Winter",1,"AR-370_PIPES_2015-12-08_R_T1",16.141,16.141,16.141,15.5574,14.9763,15.2796406504065,0.581099999999999,0.133292226623543,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
2,0.704302533613003,2,0.693147180559945,0.5,2,1,370,"PIPES","2015-12-08","Radiating","Winter",2,"AR-370_PIPES_2015-12-08_R_T2",16.141,16.141,16.141,15.5635,14.9702,15.3283115942029,0.593299999999999,0.123452835092316,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
1,0.329235329746856,1,0,0,1,NA,370,"PIPES","2015-12-08","Radiating","Winter",3,"AR-370_PIPES_2015-12-08_R_T3",16.0962941176471,16.141,16.046,15.4235,14.9029,15.1922426470588,0.5206,0.11172956280588,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
8.4878290557189,4.34882670027484,5,1.58269790347621,0.790315810584232,4.76907678536111,0.983385498284028,370,"PIPES","2015-12-08","Structural","Winter",0,"AR-370_PIPES_2015-12-08_S",16.141,16.141,16.141,15.2798,14.4598,14.9149032432432,0.82,0.183725745486694,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
1.31607401295249,0.656511740963749,1,0,0,1,NA,370,"PIPES","2016-03-11","Radiating","Spring",1,"AR-370_PIPES_2016-03-11_R_T1",13.942,13.942,13.942,14.4635,14.1064,14.2949724137931,0.357099999999999,0.0581362351815067,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
0,0,0,0,1,Inf,0,370,"PIPES","2016-03-11","Radiating","Spring",2,"AR-370_PIPES_2016-03-11_R_T2",13.942,13.942,13.942,14.4908,14.0912,14.3346945945946,0.3996,0.0736722333753767,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
0,0,0,0,1,Inf,0,370,"PIPES","2016-03-11","Radiating","Spring",3,"AR-370_PIPES_2016-03-11_R_T3",13.942,13.942,13.942,14.4333,14.0882,14.2364756756757,0.345099999999999,0.0625242646952018,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
1.82116028683787,0.928649951503892,1,0,0,1,NA,370,"PIPES","2016-03-11","Structural","Spring",0,"AR-370_PIPES_2016-03-11_S",13.942,13.942,13.942,14.4821,13.7923,14.1338344827586,0.689800000000002,0.171199158056775,"PIPES","CONCRETE","Artificial",2008,8,50,NA,"",77.75661667,34.17603333,14,21,22,193.9991805,7,3488.830171,22,193.9991805,14331.26953,2.714255592,"CR+MD 2015/09/03"
6.08248820437403,2.72694993084452,4,1.32247303641325,0.714374345679529,3.50108607148434,0.953962645671386,370,"PODS","2015-09-15","Radiating","Fall",1,"AR-370_PODS_2015-09-15_R_T1",27.075,27.075,27.075,15.6437,15.213,15.445630075188,0.430700000000002,0.0812328291150325,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
3,1.07612084912494,3,1.09861228866811,0.666666666666667,3,1,370,"PODS","2015-09-15","Radiating","Fall",2,"AR-370_PODS_2015-09-15_R_T2",27.075,27.075,27.075,15.4588,14.9186,15.2263966346154,0.5402,0.0945313307887748,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
9.83871277133343,6.04116145001927,8,2.04987205951596,0.867274796716979,7.53436404891101,0.985780084906839,370,"PODS","2015-09-15","Radiating","Fall",3,"AR-370_PODS_2015-09-15_R_T3",27.075,27.075,27.075,15.1857,14.8034,14.9988177664975,0.382300000000001,0.084138154968579,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
22.4443757671049,12.7263126362069,15,2.62488242288869,0.920435934997212,12.5684880475244,0.969288686679565,370,"PODS","2015-09-15","Structural","Fall",0,"AR-370_PODS_2015-09-15_S",27.075,27.075,27.075,15.51641779,14.28124755,15.0345785874912,1.23517024,0.316173841157533,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
3.73205080756888,0.789621495953825,3,1.06202402813429,0.641016151377546,2.7856406460551,0.966695930028074,370,"PODS","2015-12-08","Radiating","Winter",1,"AR-370_PODS_2015-12-08_R_T1",16.3511532258065,16.427,16.332,14.5568,14.1911,14.3701830645161,0.3657,0.0832068963309921,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
0,0,0,0,1,Inf,0,370,"PODS","2015-12-08","Radiating","Winter",2,"AR-370_PODS_2015-12-08_R_T2",16.332,16.332,16.332,14.5417,14.1933,14.368228030303,0.3484,0.0782163473614305,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
0,0,0,0,1,Inf,0,370,"PODS","2015-12-08","Radiating","Winter",3,"AR-370_PODS_2015-12-08_R_T3",16.332,16.332,16.332,14.6204,14.2297,14.4320076335878,0.390700000000001,0.0870398835356268,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
8.15577353678764,4.79393384736265,5,1.57896004799062,0.788457934852088,4.727192198397,0.981063038090496,370,"PODS","2015-12-08","Structural","Winter",0,"AR-370_PODS_2015-12-08_S",16.427,16.427,16.427,14.48259555,13.35582252,14.1737519519118,1.12677303,0.291898683490704,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
1,0.25263395860889,1,0,0,1,NA,370,"PODS","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
5.42968520148889,3.03919535778686,4,1.3460279711706,0.729398761904849,3.69547459220556,0.970953939452829,370,"PODS","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
5.1685052574491,2.29807773690652,4,1.37224100733779,0.743061859112095,3.89198737308632,0.989862648095356,370,"PODS","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
7.74490507616486,4.15427025457491,6,1.77125152238751,0.825972415728212,5.7462154875301,0.988554296939543,370,"PODS","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
5.66247791422336,1.5239691853842,3,1.07080269093784,0.648764683667525,2.84709410899163,0.974686613269195,370,"PODS","2016-05-10","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,51,NA,"",77.75621667,34.17561667,15,22,21,193.9991805,7,3414.26083,21,193.9991805,14466.24304,2.739818758,"NOT in GIS"
16.4617665789909,5.8941621227349,9,2.06679355620016,0.855788446163909,6.9342571617846,0.940638284096481,372,"NR1","2015-09-02","Structural","Fall",0,"AR-372_NR1_2015-09-02_S",27.665,27.665,27.665,16.4839,16.0538,16.2827937172775,0.430099999999999,0.084500646290295,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
7.8268418474775,2.957349227724,4,1.31279784076558,0.715169442813769,3.51085926270955,0.94698346728112,372,"NR1","2015-12-03","Radiating","Winter",1,"AR-372_NR1_2015-12-03_R_T1",18.331,18.331,18.331,18.6667,17.9635,18.4447439759036,0.703199999999999,0.152692991424482,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
1,0.377019814377854,1,0,0,1,NA,372,"NR1","2015-12-03","Radiating","Winter",2,"AR-372_NR1_2015-12-03_R_T2",18.331,18.331,18.331,18.8039,18.4523,18.6390306930693,0.351599999999998,0.0540121706251162,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
4.47835167312087,0.468413075780092,2,0.605584617377015,0.415024676941296,1.70947381980359,0.87367392432846,372,"NR1","2015-12-03","Radiating","Winter",3,"AR-372_NR1_2015-12-03_R_T3",18.331,18.331,18.331,18.709,18.2941,18.4740587982833,0.414899999999999,0.0842735750414909,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
20.0948595034302,9.38714764663732,12,2.3927543663538,0.899473703839091,9.94764592141477,0.96291519303469,372,"NR1","2015-12-03","Structural","Winter",0,"AR-372_NR1_2015-12-03_S",18.331,18.331,18.331,18.4699,16.099,17.4454775280899,2.3709,0.895713056574565,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
9.32463150426665,5.40909924388092,6,1.74021241324143,0.815986934147222,5.43439671180774,0.971231040286433,372,"NR1","2016-03-17","Structural","Spring",0,"AR-372_NR1_2016-03-17_S",14.3599090909091,14.421,14.325,17.92708195,15.12528962,16.6168395588235,2.80179233,0.735433850452614,"NATURAL_REEF","ROCK","Natural",NA,NA,60,NA,"",77.752,34.10696667,18,10,9,1277.812829,NA,NA,9,1277.812829,29672.59679,5.619809998,"Added to GIS"
15.1351541803486,4.69896084489836,10,2.24829391172063,0.888117040962852,8.93791162305583,0.976421639556945,372,"NR2","2015-09-02","Radiating","Fall",1,"AR-372_NR2_2015-09-02_R_T1",27.665,27.665,27.665,15.7268,15.3962,15.575422826087,0.3306,0.0622581819904538,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
9.29392793983473,3.20966172430381,7,1.91851215133621,0.849041228479311,6.62432523745696,0.985920214387902,372,"NR2","2015-09-02","Radiating","Fall",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
5.73028757532559,2.650965928989,5,1.59715313331492,0.794980792844917,4.87759178213761,0.992367037569902,372,"NR2","2015-09-02","Radiating","Fall",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
21.1684774393218,6.30189288347238,13,2.44450545871199,0.900024725013294,10.0024731128069,0.953042387211595,372,"NR2","2015-09-02","Structural","Fall",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
14.8000114837315,6.05671747407705,8,1.96153542159383,0.842416395461566,6.3458378359159,0.94329914175382,372,"NR2","2015-12-09","Radiating","Winter",1,"AR-372_NR2_2015-12-09_R_T1",17.09324,17.094,16.999,17.7181,17.2919,17.54172,0.426200000000001,0.102698015654417,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
6.07176407804173,2.33555211219961,3,1.08045411685746,0.655151534226617,2.89982441347774,0.983471719734114,372,"NR2","2015-12-09","Radiating","Winter",2,"AR-372_NR2_2015-12-09_R_T2",17.094,17.094,17.094,17.77248153,17.33419752,17.5389351186441,0.43828401,0.101744165266949,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
0,0,0,0,1,Inf,0,372,"NR2","2015-12-09","Radiating","Winter",3,"AR-372_NR2_2015-12-09_R_T3",17.0646363636364,17.094,16.999,17.57303883,16.78390985,17.2382471486364,0.789128980000001,0.168233667810223,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
30.3581879276016,16.0522455553291,15,2.54478168480688,0.90740963044214,10.8002593009967,0.939709937345743,372,"NR2","2015-12-09","Structural","Winter",0,"AR-372_NR2_2015-12-09_S",17.0611428571429,17.094,16.999,17.61794916,15.28839578,15.971803084812,2.32955338,0.567442056698128,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
0,0,0,0,1,Inf,0,372,"NR2","2016-03-15","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
0,0,0,0,1,Inf,0,372,"NR2","2016-03-15","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
1,0.203561746835122,1,0,0,1,NA,372,"NR2","2016-03-15","Radiating","Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
6.05987738678838,2.7098064951559,3,1.06417406340068,0.645059798277629,2.81737598375003,0.968652976466174,372,"NR2","2016-03-15","Structural","Spring",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATURAL_REEF","ROCK","Natural",NA,NA,54,NA,"",77.75111667,34.10263333,20,12,11,1215.621172,NA,NA,11,1215.621172,30529.37064,5.782077773,"Added to GIS"
9.39016580745842,3.56725365948434,7,1.89566872881179,0.841948355381635,6.32704583628107,0.974181017418552,372,"PODS","2015-09-02","Radiating","Fall",1,"AR-372_PODS_2015-09-02_R_T1",27.665,27.665,27.665,16.8427,16.3789,16.5778161490683,0.463799999999999,0.0880947422527455,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
2.77827941003892,1.36512754983061,2,0.653380787068673,0.460763591660436,1.85447418708102,0.942629221316103,372,"PODS","2015-09-02","Radiating","Fall",2,"AR-372_PODS_2015-09-02_R_T2",27.665,27.665,27.665,16.6275,15.8633,16.3995625,0.764200000000001,0.0905184228362074,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
5.06020706051287,2.24399332188557,4,1.36717961537754,0.740024470308821,3.84651586704289,0.986211625554829,372,"PODS","2015-09-02","Radiating","Fall",3,"AR-372_PODS_2015-09-02_R_T3",27.665,27.665,27.665,16.679,16.297,16.4648261904762,0.381999999999998,0.0816858046859859,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
16.8713746521338,5.86613118120856,10,2.17973339083357,0.870968133302539,7.75002350655503,0.946646183659284,372,"PODS","2015-09-02","Structural","Fall",0,"AR-372_PODS_2015-09-02_S",27.665,27.665,27.665,16.7235,15.3026,16.1111700704225,1.4209,0.368821201836848,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
6.89256523549397,0.888281773292639,4,1.27868315087782,0.689900234718971,3.22476864532208,0.922374920319853,372,"PODS","2015-12-09","Radiating","Winter",1,"AR-372_PODS_2015-12-09_R_T1",16.999,16.999,16.999,16.22055736,15.5153971,15.8600627366142,0.705160260000001,0.154619072465214,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
0,0,0,0,1,Inf,0,372,"PODS","2015-12-09","Radiating","Winter",2,"AR-372_PODS_2015-12-09_R_T2",16.999,16.999,16.999,15.8575,15.5063,15.704406557377,0.3512,0.0803592128952326,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
1,0.144106133184935,1,0,0,1,NA,372,"PODS","2015-12-09","Radiating","Winter",3,"AR-372_PODS_2015-12-09_R_T3",16.999,16.999,16.999,15.9422,15.4549,15.740434375,0.487299999999999,0.0937397531932965,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
15.0940477483603,5.8317076973432,8,1.86997272886022,0.802897092374727,5.07349187309388,0.899266794174747,372,"PODS","2015-12-09","Structural","Winter",0,"AR-372_PODS_2015-12-09_S",16.999,16.999,16.999,16.04152845,14.6020162,15.4869445962996,1.43951225,0.421252096216159,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
1.18920711500272,0.703308744195363,1,0,0,1,NA,372,"PODS","2016-03-16","Radiating","Spring",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
0,0,0,0,1,Inf,0,372,"PODS","2016-03-16","Radiating","Spring",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATLANTIC_PODS","CONCRETE","Artificial",2015,1,56,NA,"",77.74803333,34.10816667,17,9,11,1154.990287,10,1277.812829,11,1154.990287,30616.24317,5.798530903,"Added to GIS"
